experiment,dataset,model,cond_class,stratum,proxy,quartile,n,n_pb_ne_anchor,n_numeric_anchor,adopt_rate,direction_follow_rate,exact_match_b_in_quartile
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q3,250,172,250,0.05813953488372093,0.08,0.612
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q4,250,162,250,0.05555555555555555,0.064,0.82
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q1,250,175,250,0.005714285714285714,0.004,0.94
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q2,250,158,250,0.06962025316455696,0.048,0.752
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q3,250,178,250,0.0449438202247191,0.076,0.552
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q4,250,183,248,0.09289617486338798,0.14516129032258066,0.372
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,softmax_top1_prob,Q1,246,246,246,0.0,0.0040650406504065045,0.9186991869918699
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,softmax_top1_prob,Q2,246,244,246,0.0,0.016260162601626018,0.8008130081300813
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,softmax_top1_prob,Q3,246,241,246,0.008298755186721992,0.08536585365853659,0.5121951219512195
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,softmax_top1_prob,Q4,246,238,244,0.01680672268907563,0.1598360655737705,0.4268292682926829
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,top1_minus_top2_margin,Q1,250,246,249,0.008130081300813009,0.060240963855421686,0.588
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,top1_minus_top2_margin,Q2,250,246,249,0.008130081300813009,0.08433734939759036,0.596
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,top1_minus_top2_margin,Q3,250,244,250,0.004098360655737705,0.068,0.612
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,top1_minus_top2_margin,Q4,250,246,250,0.008130081300813009,0.076,0.82
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,entropy_top_k,Q1,250,250,250,0.0,0.004,0.94
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,entropy_top_k,Q2,250,245,250,0.0,0.04,0.752
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,entropy_top_k,Q3,250,247,250,0.008097165991902834,0.1,0.552
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S2,entropy_top_k,Q4,250,240,248,0.020833333333333332,0.14516129032258066,0.372
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,softmax_top1_prob,Q1,246,246,246,0.0,0.0040650406504065045,0.9186991869918699
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,softmax_top1_prob,Q2,246,246,246,0.0,0.008130081300813009,0.8008130081300813
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,softmax_top1_prob,Q3,246,246,246,0.0,0.032520325203252036,0.5121951219512195
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,softmax_top1_prob,Q4,246,246,244,0.0,0.0942622950819672,0.4268292682926829
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,top1_minus_top2_margin,Q1,250,249,249,0.0,0.024096385542168676,0.588
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,top1_minus_top2_margin,Q2,250,250,249,0.0,0.008032128514056224,0.596
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,top1_minus_top2_margin,Q3,250,250,250,0.0,0.032,0.612
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,top1_minus_top2_margin,Q4,250,250,250,0.0,0.072,0.82
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,entropy_top_k,Q1,250,250,250,0.0,0.004,0.94
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,entropy_top_k,Q2,250,250,250,0.0,0.044,0.752
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,entropy_top_k,Q3,250,250,250,0.0,0.052,0.552
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S3,entropy_top_k,Q4,250,249,248,0.0,0.036290322580645164,0.372
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,softmax_top1_prob,Q1,246,246,246,0.0,0.0040650406504065045,0.9186991869918699
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,softmax_top1_prob,Q2,246,246,246,0.0,0.008130081300813009,0.8008130081300813
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,softmax_top1_prob,Q3,246,246,246,0.0,0.044715447154471545,0.5121951219512195
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,softmax_top1_prob,Q4,246,246,244,0.0,0.09836065573770492,0.4268292682926829
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,top1_minus_top2_margin,Q1,250,250,249,0.0,0.020080321285140562,0.588
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,top1_minus_top2_margin,Q2,250,250,249,0.0,0.020080321285140562,0.596
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,top1_minus_top2_margin,Q3,250,250,250,0.0,0.032,0.612
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,top1_minus_top2_margin,Q4,250,250,250,0.0,0.08,0.82
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,entropy_top_k,Q1,250,250,250,0.0,0.004,0.94
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,entropy_top_k,Q2,250,250,250,0.0,0.04,0.752
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,entropy_top_k,Q3,250,250,250,0.0,0.072,0.552
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S4,entropy_top_k,Q4,250,250,248,0.0,0.036290322580645164,0.372
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,softmax_top1_prob,Q1,246,246,246,0.0,0.0,0.9186991869918699
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,softmax_top1_prob,Q2,246,246,246,0.0,0.016260162601626018,0.8008130081300813
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,softmax_top1_prob,Q3,246,246,246,0.0,0.036585365853658534,0.5121951219512195
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,softmax_top1_prob,Q4,246,246,244,0.0,0.0860655737704918,0.4268292682926829
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,top1_minus_top2_margin,Q1,250,250,249,0.0,0.024096385542168676,0.588
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,top1_minus_top2_margin,Q2,250,250,249,0.0,0.020080321285140562,0.596
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,top1_minus_top2_margin,Q3,250,250,250,0.0,0.028,0.612
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,top1_minus_top2_margin,Q4,250,250,250,0.0,0.064,0.82
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,entropy_top_k,Q1,250,250,250,0.0,0.0,0.94
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,entropy_top_k,Q2,250,250,250,0.0,0.044,0.752
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,entropy_top_k,Q3,250,250,250,0.0,0.048,0.552
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,entropy_top_k,Q4,250,250,248,0.0,0.04435483870967742,0.372
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q1,243,160,243,0.0375,0.024691358024691357,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q2,243,152,243,0.05921052631578947,0.0411522633744856,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q3,243,158,242,0.1518987341772152,0.1322314049586777,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q4,243,181,241,0.17679558011049723,0.21991701244813278,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q1,250,169,250,0.07692307692307693,0.064,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q2,250,167,250,0.07784431137724551,0.112,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q3,250,173,250,0.15606936416184972,0.124,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q4,250,170,247,0.14705882352941177,0.15789473684210525,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,entropy_top_k,Q1,250,164,250,0.042682926829268296,0.032,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,entropy_top_k,Q2,250,155,250,0.08387096774193549,0.08,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,entropy_top_k,Q3,250,174,249,0.14942528735632185,0.13654618473895583,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,entropy_top_k,Q4,250,186,248,0.17204301075268819,0.20967741935483872,0.336
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q1,243,241,243,0.016597510373443983,0.024691358024691357,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q2,243,240,243,0.016666666666666666,0.053497942386831275,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q3,243,240,242,0.016666666666666666,0.13636363636363635,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q4,243,230,242,0.04782608695652174,0.18181818181818182,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q1,250,242,250,0.008264462809917356,0.064,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q2,250,245,250,0.0163265306122449,0.12,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q3,250,244,250,0.028688524590163935,0.104,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q4,250,247,247,0.06477732793522267,0.15384615384615385,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,entropy_top_k,Q1,250,247,250,0.024291497975708502,0.032,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,entropy_top_k,Q2,250,245,250,0.036734693877551024,0.12,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,entropy_top_k,Q3,250,243,249,0.0205761316872428,0.11646586345381527,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,entropy_top_k,Q4,250,243,248,0.037037037037037035,0.17338709677419356,0.336
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q1,243,243,243,0.01646090534979424,0.0205761316872428,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q2,243,243,243,0.00823045267489712,0.0205761316872428,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q3,243,243,242,0.00823045267489712,0.09090909090909091,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q4,243,242,241,0.02066115702479339,0.14522821576763487,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q1,250,250,250,0.012,0.048,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q2,250,248,250,0.016129032258064516,0.052,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q3,250,250,250,0.028,0.08,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q4,250,250,247,0.024,0.12550607287449392,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,entropy_top_k,Q1,250,250,250,0.024,0.032,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,entropy_top_k,Q2,250,250,250,0.0,0.072,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,entropy_top_k,Q3,250,250,249,0.012,0.09236947791164658,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,entropy_top_k,Q4,250,248,248,0.04435483870967742,0.10887096774193548,0.336
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q1,243,243,243,0.0205761316872428,0.024691358024691357,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q2,243,243,243,0.0,0.0205761316872428,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q3,243,243,242,0.00823045267489712,0.0743801652892562,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q4,243,243,242,0.0205761316872428,0.16115702479338842,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q1,250,250,250,0.016,0.036,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q2,250,250,250,0.016,0.06,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q3,250,250,250,0.012,0.072,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q4,250,250,248,0.02,0.125,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,entropy_top_k,Q1,250,250,250,0.02,0.032,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,entropy_top_k,Q2,250,250,250,0.0,0.072,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,entropy_top_k,Q3,250,250,249,0.012,0.08433734939759036,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S4,entropy_top_k,Q4,250,250,249,0.032,0.10441767068273092,0.336
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q1,243,243,243,0.00411522633744856,0.012345679012345678,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q2,243,243,243,0.00823045267489712,0.01646090534979424,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q3,243,243,242,0.00823045267489712,0.07851239669421488,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q4,243,243,241,0.012345679012345678,0.14107883817427386,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q1,250,250,250,0.004,0.028,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q2,250,250,250,0.016,0.052,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q3,250,250,250,0.012,0.076,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q4,250,250,247,0.02,0.10526315789473684,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,entropy_top_k,Q1,250,250,250,0.012,0.024,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,entropy_top_k,Q2,250,250,250,0.0,0.06,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,entropy_top_k,Q3,250,250,249,0.008,0.07630522088353414,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S5,entropy_top_k,Q4,250,250,248,0.032,0.10080645161290322,0.336
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q1,243,160,243,0.00625,0.00411522633744856,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q2,243,152,243,0.05921052631578947,0.037037037037037035,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q3,243,158,242,0.0949367088607595,0.09090909090909091,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q4,243,181,241,0.08839779005524862,0.15767634854771784,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q1,250,169,250,0.029585798816568046,0.032,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q2,250,167,250,0.05389221556886228,0.092,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q3,250,173,250,0.09826589595375723,0.084,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q4,250,170,247,0.06470588235294118,0.10526315789473684,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,entropy_top_k,Q1,250,164,250,0.012195121951219513,0.012,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,entropy_top_k,Q2,250,155,250,0.05161290322580645,0.064,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,entropy_top_k,Q3,250,174,249,0.09195402298850575,0.09236947791164658,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S1,entropy_top_k,Q4,250,186,248,0.08602150537634409,0.14516129032258066,0.336
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,softmax_top1_prob,Q1,243,241,243,0.0,0.00823045267489712,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,softmax_top1_prob,Q2,243,240,243,0.0,0.02880658436213992,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,softmax_top1_prob,Q3,243,240,242,0.0,0.10330578512396695,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,softmax_top1_prob,Q4,243,230,242,0.030434782608695653,0.17768595041322313,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,top1_minus_top2_margin,Q1,250,242,250,0.0,0.06,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,top1_minus_top2_margin,Q2,250,245,250,0.0,0.084,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,top1_minus_top2_margin,Q3,250,244,250,0.00819672131147541,0.084,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,top1_minus_top2_margin,Q4,250,247,248,0.020242914979757085,0.12096774193548387,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,entropy_top_k,Q1,250,247,250,0.0,0.008,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,entropy_top_k,Q2,250,245,250,0.0163265306122449,0.092,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,entropy_top_k,Q3,250,243,249,0.012345679012345678,0.10441767068273092,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S2,entropy_top_k,Q4,250,243,249,0.0,0.14457831325301204,0.336
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,softmax_top1_prob,Q1,243,243,243,0.0,0.00411522633744856,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,softmax_top1_prob,Q2,243,243,243,0.0,0.012345679012345678,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,softmax_top1_prob,Q3,243,243,242,0.0,0.06611570247933884,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,softmax_top1_prob,Q4,243,242,242,0.004132231404958678,0.1115702479338843,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,top1_minus_top2_margin,Q1,250,250,250,0.0,0.036,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,top1_minus_top2_margin,Q2,250,248,250,0.0,0.028,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,top1_minus_top2_margin,Q3,250,250,250,0.008,0.056,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,top1_minus_top2_margin,Q4,250,250,247,0.0,0.08906882591093117,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,entropy_top_k,Q1,250,250,250,0.0,0.012,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,entropy_top_k,Q2,250,250,250,0.0,0.056,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,entropy_top_k,Q3,250,250,249,0.004,0.07630522088353414,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S3,entropy_top_k,Q4,250,248,248,0.004032258064516129,0.06451612903225806,0.336
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,softmax_top1_prob,Q1,243,243,243,0.0,0.00411522633744856,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,softmax_top1_prob,Q2,243,243,243,0.0,0.01646090534979424,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,softmax_top1_prob,Q3,243,243,242,0.0,0.05371900826446281,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,softmax_top1_prob,Q4,243,243,242,0.0,0.11570247933884298,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,top1_minus_top2_margin,Q1,250,250,250,0.0,0.02,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,top1_minus_top2_margin,Q2,250,250,250,0.0,0.032,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,top1_minus_top2_margin,Q3,250,250,250,0.0,0.048,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,top1_minus_top2_margin,Q4,250,250,248,0.0,0.0846774193548387,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,entropy_top_k,Q1,250,250,250,0.0,0.012,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,entropy_top_k,Q2,250,250,250,0.0,0.056,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,entropy_top_k,Q3,250,250,249,0.0,0.0642570281124498,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S4,entropy_top_k,Q4,250,250,249,0.0,0.05220883534136546,0.336
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,softmax_top1_prob,Q1,243,243,243,0.0,0.00411522633744856,0.9259259259259259
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,softmax_top1_prob,Q2,243,243,243,0.0,0.00411522633744856,0.720164609053498
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,softmax_top1_prob,Q3,243,243,242,0.0,0.05371900826446281,0.49382716049382713
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,softmax_top1_prob,Q4,243,243,242,0.0,0.08677685950413223,0.3168724279835391
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,top1_minus_top2_margin,Q1,250,250,250,0.0,0.016,0.544
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,top1_minus_top2_margin,Q2,250,250,250,0.0,0.036,0.584
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,top1_minus_top2_margin,Q3,250,250,250,0.0,0.044,0.628
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,top1_minus_top2_margin,Q4,250,250,248,0.0,0.05241935483870968,0.648
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,entropy_top_k,Q1,250,250,250,0.0,0.008,0.924
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,entropy_top_k,Q2,250,250,250,0.0,0.04,0.724
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,entropy_top_k,Q3,250,250,249,0.0,0.05220883534136546,0.42
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,m,S5,entropy_top_k,Q4,250,250,249,0.0,0.04819277108433735,0.336
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q1,10,8,8,0.0,0.0,0.6
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q2,9,8,9,0.125,0.1111111111111111,0.3333333333333333
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q3,9,6,8,0.0,0.125,0.1111111111111111
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q4,9,7,9,0.0,0.0,0.1111111111111111
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q1,46,41,40,0.04878048780487805,0.25,0.2391304347826087
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q2,46,41,43,0.04878048780487805,0.23255813953488372,0.41304347826086957
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q3,46,40,43,0.0,0.16279069767441862,0.3695652173913043
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q4,45,42,43,0.047619047619047616,0.11627906976744186,0.4666666666666667
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q1,46,38,46,0.0,0.0,0.8043478260869565
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q2,46,40,44,0.025,0.1590909090909091,0.41304347826086957
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q3,46,42,45,0.11904761904761904,0.4,0.15217391304347827
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q4,45,44,34,0.0,0.20588235294117646,0.1111111111111111
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q1,10,10,8,0.0,0.0,0.6
